,code,item,freq,year_,seq,value_,date_
114,2354.0,15013.0,A,2003,1,19.53217,
115,2354.0,15013.0,A,2004,1,31.29915,
116,2354.0,15013.0,A,2005,1,94.91921,
117,2354.0,15013.0,A,2006,1,88.62198,
118,2354.0,15013.0,A,2007,1,841.52943,
119,2354.0,15013.0,A,2008,1,609.80942,
120,2354.0,15013.0,A,2009,1,738.09885,
121,2354.0,15013.0,A,2010,1,840.5705,
122,2354.0,15013.0,A,2011,1,707.69375,
123,2354.0,15013.0,A,2012,1,1184.35048,
124,2354.0,15013.0,A,2013,1,4726.10505,
125,2354.0,15013.0,A,2014,1,7583.85884,
126,2354.0,15013.0,A,2015,1,3592.31548,
127,2354.0,15013.0,A,2016,1,1906.77793,
128,2354.0,15013.0,A,2017,1,960.79123,
129,2354.0,15013.0,A,2018,1,1082.20194,
130,2354.0,15013.0,A,2019,1,2429.11305,
131,2354.0,15013.0,A,2020,1,1487.8872,
132,2354.0,15013.0,A,2021,1,1507.42731,
133,2354.0,15013.0,A,2022,1,2026.15494,
134,2599.0,15013.0,A,1991,1,21.49672,
135,2599.0,15013.0,A,1992,1,35.27081,
136,2599.0,15013.0,A,1993,1,41.33628,
137,2599.0,15013.0,A,1994,1,57.01671,
138,2599.0,15013.0,A,1995,1,78.17613,
139,2599.0,15013.0,A,1996,1,68.2604,
140,2599.0,15013.0,A,1997,1,50.90539,
141,2599.0,15013.0,A,1998,1,82.71542,
142,2599.0,15013.0,A,1999,1,86.04346,
143,2599.0,15013.0,A,2000,1,57.29732,
144,2599.0,15013.0,A,2001,1,73.34717,
145,2599.0,15013.0,A,2002,1,46.86933,
146,2603.0,15013.0,A,1991,1,31.30189,
147,2603.0,15013.0,A,1992,1,36.67515,
148,2603.0,15013.0,A,1993,1,39.28635,
149,2603.0,15013.0,A,1994,1,40.31455,
150,2596.0,15013.0,A,1987,1,35.40825,
151,2596.0,15013.0,A,1988,1,72.92384,
152,2596.0,15013.0,A,1989,1,87.0716,
153,2596.0,15013.0,A,1990,1,74.43033,
154,2596.0,15013.0,A,1991,1,40.72363,
155,2596.0,15013.0,A,1992,1,41.94941,
156,2596.0,15013.0,A,1993,1,32.46111,
157,2596.0,15013.0,A,1994,1,66.92878,
158,2596.0,15013.0,A,1995,1,58.03378,
159,2596.0,15013.0,A,1996,1,84.94164,
160,2596.0,15013.0,A,1997,1,92.98673,
161,2596.0,15013.0,A,1998,1,110.20702,
162,2596.0,15013.0,A,1999,1,74.99581,
163,2596.0,15013.0,A,2000,1,100.23756,
164,2596.0,15013.0,A,2001,1,109.12754,
165,2596.0,15013.0,A,2002,1,101.38121,
166,2596.0,15013.0,A,2003,1,83.55124,
167,2596.0,15013.0,A,2004,1,103.98171,
168,2596.0,15013.0,A,2005,1,79.27457,
169,2596.0,15013.0,A,2006,1,80.31226,
170,2596.0,15013.0,A,2007,1,85.51463,
171,2596.0,15013.0,A,2008,1,81.72827,
172,2596.0,15013.0,A,2009,1,92.69717,
173,2596.0,15013.0,A,2010,1,91.54625,
174,2596.0,15013.0,A,2011,1,97.00186,
175,2596.0,15013.0,A,2012,1,102.99092,
176,2596.0,15013.0,A,2013,1,76.9633,
177,2596.0,15013.0,A,2014,1,134.57028,
178,2596.0,15013.0,A,2015,1,124.0988,
179,2596.0,15013.0,A,2016,1,139.06812,
180,2596.0,15013.0,A,2017,1,139.41274,
181,2596.0,15013.0,A,2018,1,141.78353,
182,2596.0,15013.0,A,2019,1,143.14469,
183,2596.0,15013.0,A,2020,1,142.51438,
184,2596.0,15013.0,A,2021,1,141.6198,
185,2596.0,15013.0,A,2022,1,123.60166,
186,2209.0,15013.0,A,1987,1,124.83343,
187,2209.0,15013.0,A,1988,1,111.49419,
188,2209.0,15013.0,A,1989,1,107.84124,
189,2209.0,15013.0,A,1990,1,120.1344,
190,2209.0,15013.0,A,1991,1,109.08051,
191,2209.0,15013.0,A,1992,1,111.08986,
192,2209.0,15013.0,A,1993,1,93.37683,
193,2209.0,15013.0,A,1994,1,103.11781,
194,2209.0,15013.0,A,1995,1,126.68709,
195,2209.0,15013.0,A,1996,1,115.6509,
196,2854.0,15013.0,A,2000,1,105.33658,
197,2854.0,15013.0,A,2001,1,105.56185,
198,2854.0,15013.0,A,2002,1,99.08083,
199,2854.0,15013.0,A,2003,1,93.66322,
200,2854.0,15013.0,A,2004,1,84.39052,
201,2854.0,15013.0,A,2005,1,92.58596,
202,2854.0,15013.0,A,2006,1,88.39679,
203,2854.0,15013.0,A,2007,1,93.11254,
204,2854.0,15013.0,A,2008,1,86.40042,
205,2854.0,15013.0,A,2009,1,88.88612,
206,2854.0,15013.0,A,2010,1,72.11251,
207,2854.0,15013.0,A,2011,1,71.1809,
208,2854.0,15013.0,A,2012,1,78.77931,
209,2854.0,15013.0,A,2013,1,82.4302,
210,2854.0,15013.0,A,2014,1,80.42522,
211,2854.0,15013.0,A,2015,1,84.74196,
212,2854.0,15013.0,A,2016,1,83.46243,
213,2854.0,15013.0,A,2017,1,80.76441,
214,2854.0,15013.0,A,2018,1,78.51649,
215,2854.0,15013.0,A,2019,1,77.29157,
216,2854.0,15013.0,A,2020,1,81.41405,
217,2854.0,15013.0,A,2021,1,92.06433,
218,2854.0,15013.0,A,2022,1,82.24828,
219,3358.0,15013.0,A,1995,1,47.37861,
220,5258.0,15013.0,A,1998,1,85.56033,
221,1541.0,15013.0,A,1980,1,43.72133,
222,1541.0,15013.0,A,1981,1,46.04077,
223,1541.0,15013.0,A,1982,1,51.01608,
224,1541.0,15013.0,A,1983,1,47.54295,
225,1541.0,15013.0,A,1984,1,24.55948,
226,1541.0,15013.0,A,1985,1,22.08018,
227,1541.0,15013.0,A,1986,1,28.81261,
228,1541.0,15013.0,A,1987,1,49.37838,
229,1541.0,15013.0,A,1988,1,31.16874,
230,1541.0,15013.0,A,1989,1,30.04955,
231,1541.0,15013.0,A,1990,1,24.28596,
232,1541.0,15013.0,A,1991,1,22.2087,
233,1541.0,15013.0,A,1992,1,21.5127,
234,1541.0,15013.0,A,1993,1,23.65188,
235,1541.0,15013.0,A,1994,1,21.61091,
236,1541.0,15013.0,A,1995,1,18.87265,
237,1541.0,15013.0,A,1996,1,21.06127,
238,1541.0,15013.0,A,1997,1,18.53752,
239,1541.0,15013.0,A,1998,1,17.93564,
240,1541.0,15013.0,A,1999,1,14.49808,
241,1541.0,15013.0,A,2000,1,22.0952,
242,1541.0,15013.0,A,2001,1,21.79509,
243,1541.0,15013.0,A,2002,1,18.26857,
244,1541.0,15013.0,A,2003,1,15.34327,
245,1541.0,15013.0,A,2004,1,15.79794,
246,1541.0,15013.0,A,2005,1,17.20742,
247,1541.0,15013.0,A,2006,1,28.57988,
248,1541.0,15013.0,A,2007,1,34.81543,
249,1541.0,15013.0,A,2008,1,39.65521,
250,1541.0,15013.0,A,2009,1,38.01726,
251,1541.0,15013.0,A,2010,1,48.37776,
252,1541.0,15013.0,A,2011,1,46.26495,
253,1541.0,15013.0,A,2012,1,44.97349,
254,1541.0,15013.0,A,2013,1,43.26311,
255,1541.0,15013.0,A,2014,1,43.24445,
256,1541.0,15013.0,A,2015,1,50.24335,
257,1541.0,15013.0,A,2016,1,55.60464,
258,1541.0,15013.0,A,2017,1,48.66679,
259,1541.0,15013.0,A,2018,1,52.5801,
260,1541.0,15013.0,A,2019,1,63.60791,
261,1541.0,15013.0,A,2020,1,70.13853,
262,1541.0,15013.0,A,2021,1,53.09398,
263,1541.0,15013.0,A,2022,1,60.77964,
264,1541.0,15013.0,A,2023,1,55.37372,
265,1699.0,15013.0,A,1994,1,25.66721,
266,1699.0,15013.0,A,1995,1,26.60758,
267,1699.0,15013.0,A,1996,1,30.63715,
268,1699.0,15013.0,A,1997,1,26.41059,
269,1699.0,15013.0,A,1998,1,25.66602,
270,1699.0,15013.0,A,1999,1,21.1468,
271,1699.0,15013.0,A,2000,1,24.2457,
272,1699.0,15013.0,A,2001,1,14.0031,
273,1699.0,15013.0,A,2002,1,14.24756,
274,1720.0,15013.0,A,1990,1,66.20828,
275,1720.0,15013.0,A,1991,1,80.83475,
276,1720.0,15013.0,A,1992,1,51.9191,
277,1720.0,15013.0,A,1993,1,47.24949,
278,1720.0,15013.0,A,1994,1,58.59747,
279,1720.0,15013.0,A,1995,1,93.98843,
280,1720.0,15013.0,A,1996,1,91.89069,
281,1720.0,15013.0,A,1997,1,96.67854,
282,1720.0,15013.0,A,1998,1,86.97364,
283,1720.0,15013.0,A,1999,1,88.28461,
284,1720.0,15013.0,A,2000,1,108.21822,
285,1720.0,15013.0,A,2001,1,125.2588,
